location,date,variant,num_sequences,perc_sequences,num_sequences_total
Malta,19/4/2021,Beta,1,3.12,32
Malta,19/4/2021,Alpha,23,71.88,32
Malta,19/4/2021,Gamma,4,12.5,32
Malta,19/4/2021,Delta,0,0,32
Malta,19/4/2021,Kappa,,,32
Malta,19/4/2021,Epsilon,,,32
Malta,19/4/2021,Eta,1,3.12,32
Malta,19/4/2021,Iota,,,32
Malta,19/4/2021,Lambda,,,32
Malta,19/4/2021,Mu,0,0,32
Malta,19/4/2021,S:677P.Pelican,,,32
Malta,19/4/2021,S:677H.Robin1,,,32
Malta,19/4/2021,others,3,9.38,32
Malta,19/4/2021,non_who,3,9.38,32
Mexico,19/4/2021,B.1.160,,,1257
Mexico,19/4/2021,B.1.620,,,1257
Mexico,19/4/2021,B.1.258,0,0,1257
Mexico,19/4/2021,B.1.221,,,1257
Mexico,19/4/2021,B.1.1.302,,,1257
Mexico,19/4/2021,B.1.1.277,,,1257
Mexico,19/4/2021,B.1.1.519,956,76.05,1257
Mexico,19/4/2021,B.1.367,,,1257
Mexico,19/4/2021,B.1.177,0,0,1257
Mexico,19/4/2021,Beta,4,0.32,1257
Mexico,19/4/2021,Alpha,91,7.24,1257
Mexico,19/4/2021,Gamma,34,2.7,1257
Mexico,19/4/2021,Delta,0,0,1257
Mexico,19/4/2021,Kappa,1,0.08,1257
Mexico,19/4/2021,Epsilon,44,3.5,1257
Mexico,19/4/2021,Eta,,,1257
Mexico,19/4/2021,Iota,5,0.4,1257
Mexico,19/4/2021,Lambda,5,0.4,1257
Mexico,19/4/2021,Mu,0,0,1257
Mexico,19/4/2021,S:677P.Pelican,1,0.08,1257
Mexico,19/4/2021,S:677H.Robin1,0,0,1257
Mexico,19/4/2021,others,116,9.23,1257
Mexico,19/4/2021,non_who,1073,85.36,1257
Netherlands,19/4/2021,B.1.160,0,0,3574
Netherlands,19/4/2021,B.1.620,0,0,3574
Netherlands,19/4/2021,B.1.258,0,0,3574
Netherlands,19/4/2021,B.1.221,0,0,3574
Netherlands,19/4/2021,B.1.1.302,,,3574
Netherlands,19/4/2021,B.1.1.277,0,0,3574
Netherlands,19/4/2021,B.1.1.519,0,0,3574
Netherlands,19/4/2021,B.1.367,0,0,3574
Netherlands,19/4/2021,B.1.177,19,0.53,3574
Netherlands,19/4/2021,Beta,67,1.87,3574
Netherlands,19/4/2021,Alpha,3394,94.96,3574
Netherlands,19/4/2021,Gamma,64,1.79,3574
Netherlands,19/4/2021,Delta,5,0.14,3574
Netherlands,19/4/2021,Kappa,6,0.17,3574
Netherlands,19/4/2021,Epsilon,0,0,3574
Netherlands,19/4/2021,Eta,2,0.06,3574
Netherlands,19/4/2021,Iota,0,0,3574
Netherlands,19/4/2021,Lambda,0,0,3574
Netherlands,19/4/2021,Mu,9,0.25,3574
Netherlands,19/4/2021,S:677P.Pelican,,,3574
Netherlands,19/4/2021,S:677H.Robin1,0,0,3574
Netherlands,19/4/2021,others,8,0.23,3574
Netherlands,19/4/2021,non_who,27,0.76,3574
North Macedonia,19/4/2021,B.1.160,0,0,103
North Macedonia,19/4/2021,B.1.620,,,103
North Macedonia,19/4/2021,B.1.258,0,0,103
North Macedonia,19/4/2021,B.1.221,0,0,103
North Macedonia,19/4/2021,B.1.1.302,,,103
North Macedonia,19/4/2021,B.1.1.277,,,103
North Macedonia,19/4/2021,B.1.1.519,,,103
North Macedonia,19/4/2021,B.1.367,,,103
North Macedonia,19/4/2021,B.1.177,0,0,103
North Macedonia,19/4/2021,Beta,0,0,103
North Macedonia,19/4/2021,Alpha,101,98.06,103
North Macedonia,19/4/2021,Gamma,,,103
North Macedonia,19/4/2021,Delta,0,0,103
North Macedonia,19/4/2021,Kappa,,,103
North Macedonia,19/4/2021,Epsilon,0,0,103
North Macedonia,19/4/2021,Eta,,,103
North Macedonia,19/4/2021,Iota,,,103
North Macedonia,19/4/2021,Lambda,,,103
North Macedonia,19/4/2021,Mu,,,103
North Macedonia,19/4/2021,S:677P.Pelican,,,103
North Macedonia,19/4/2021,S:677H.Robin1,,,103
North Macedonia,19/4/2021,others,2,1.94,103
North Macedonia,19/4/2021,non_who,2,1.94,103
Norway,19/4/2021,B.1.160,0,0,1847
Norway,19/4/2021,B.1.620,1,0.05,1847
Norway,19/4/2021,B.1.258,0,0,1847
Norway,19/4/2021,B.1.221,0,0,1847
Norway,19/4/2021,B.1.1.302,0,0,1847
Norway,19/4/2021,B.1.1.277,0,0,1847
Norway,19/4/2021,B.1.1.519,,,1847
Norway,19/4/2021,B.1.367,0,0,1847
Norway,19/4/2021,B.1.177,0,0,1847
Norway,19/4/2021,Beta,35,1.89,1847
Norway,19/4/2021,Alpha,1776,96.16,1847
Norway,19/4/2021,Gamma,1,0.05,1847
Norway,19/4/2021,Delta,1,0.05,1847
Norway,19/4/2021,Kappa,2,0.11,1847
Norway,19/4/2021,Epsilon,1,0.05,1847
Norway,19/4/2021,Eta,11,0.6,1847
Norway,19/4/2021,Iota,,,1847
Norway,19/4/2021,Lambda,0,0,1847
Norway,19/4/2021,Mu,,,1847
Norway,19/4/2021,S:677P.Pelican,,,1847
Norway,19/4/2021,S:677H.Robin1,,,1847
Norway,19/4/2021,others,19,1.04,1847
Norway,19/4/2021,non_who,20,1.09,1847
Pakistan,19/4/2021,B.1.160,,,138
Pakistan,19/4/2021,B.1.620,,,138
Pakistan,19/4/2021,B.1.258,,,138
Pakistan,19/4/2021,B.1.221,,,138
Pakistan,19/4/2021,B.1.1.302,,,138
Pakistan,19/4/2021,B.1.1.277,,,138
Pakistan,19/4/2021,B.1.1.519,,,138
Pakistan,19/4/2021,B.1.367,,,138
Pakistan,19/4/2021,B.1.177,,,138
Pakistan,19/4/2021,Beta,3,2.17,138
Pakistan,19/4/2021,Alpha,131,94.93,138
Pakistan,19/4/2021,Gamma,0,0,138
Pakistan,19/4/2021,Delta,1,0.72,138
Pakistan,19/4/2021,Kappa,,,138
Pakistan,19/4/2021,Epsilon,,,138
Pakistan,19/4/2021,Eta,0,0,138
Pakistan,19/4/2021,Iota,,,138
Pakistan,19/4/2021,Lambda,,,138
Pakistan,19/4/2021,Mu,,,138
Pakistan,19/4/2021,S:677P.Pelican,,,138
Pakistan,19/4/2021,S:677H.Robin1,,,138
Pakistan,19/4/2021,others,3,2.18,138
Pakistan,19/4/2021,non_who,3,2.18,138
Peru,19/4/2021,B.1.160,,,517
Peru,19/4/2021,B.1.620,,,517
Peru,19/4/2021,B.1.258,,,517
Peru,19/4/2021,B.1.221,,,517
Peru,19/4/2021,B.1.1.302,,,517
Peru,19/4/2021,B.1.1.277,,,517
Peru,19/4/2021,B.1.1.519,,,517
Peru,19/4/2021,B.1.367,,,517
Peru,19/4/2021,B.1.177,0,0,517
Peru,19/4/2021,Beta,,,517
Peru,19/4/2021,Alpha,9,1.74,517
Peru,19/4/2021,Gamma,86,16.63,517
Peru,19/4/2021,Delta,0,0,517
Peru,19/4/2021,Kappa,,,517
Peru,19/4/2021,Epsilon,0,0,517
Peru,19/4/2021,Eta,,,517
Peru,19/4/2021,Iota,,,517
Peru,19/4/2021,Lambda,394,76.21,517
Peru,19/4/2021,Mu,0,0,517
Peru,19/4/2021,S:677P.Pelican,,,517
Peru,19/4/2021,S:677H.Robin1,,,517
Peru,19/4/2021,others,28,5.42,517
Peru,19/4/2021,non_who,28,5.42,517
Philippines,19/4/2021,B.1.160,0,0,319
Philippines,19/4/2021,B.1.620,0,0,319
Philippines,19/4/2021,B.1.258,0,0,319
Philippines,19/4/2021,B.1.221,,,319
Philippines,19/4/2021,B.1.1.302,,,319
Philippines,19/4/2021,B.1.1.277,,,319
Philippines,19/4/2021,B.1.1.519,0,0,319
Philippines,19/4/2021,B.1.367,,,319
Philippines,19/4/2021,B.1.177,0,0,319
Philippines,19/4/2021,Beta,166,52.04,319
Philippines,19/4/2021,Alpha,120,37.62,319
Philippines,19/4/2021,Gamma,0,0,319
Philippines,19/4/2021,Delta,1,0.31,319
Philippines,19/4/2021,Kappa,,,319
Philippines,19/4/2021,Epsilon,,,319
Philippines,19/4/2021,Eta,0,0,319
Philippines,19/4/2021,Iota,,,319
Philippines,19/4/2021,Lambda,,,319
Philippines,19/4/2021,Mu,,,319
Philippines,19/4/2021,S:677P.Pelican,,,319
Philippines,19/4/2021,S:677H.Robin1,,,319
Philippines,19/4/2021,others,32,10.03,319
Philippines,19/4/2021,non_who,32,10.03,319
Poland,19/4/2021,B.1.160,0,0,2772
Poland,19/4/2021,B.1.620,,,2772
Poland,19/4/2021,B.1.258,4,0.14,2772
Poland,19/4/2021,B.1.221,3,0.11,2772
Poland,19/4/2021,B.1.1.302,,,2772
Poland,19/4/2021,B.1.1.277,0,0,2772
Poland,19/4/2021,B.1.1.519,0,0,2772
Poland,19/4/2021,B.1.367,,,2772
Poland,19/4/2021,B.1.177,1,0.04,2772
Poland,19/4/2021,Beta,4,0.14,2772
Poland,19/4/2021,Alpha,2734,98.63,2772
Poland,19/4/2021,Gamma,5,0.18,2772
Poland,19/4/2021,Delta,0,0,2772
Poland,19/4/2021,Kappa,,,2772
Poland,19/4/2021,Epsilon,,,2772
Poland,19/4/2021,Eta,0,0,2772
Poland,19/4/2021,Iota,,,2772
Poland,19/4/2021,Lambda,0,0,2772
Poland,19/4/2021,Mu,0,0,2772
Poland,19/4/2021,S:677P.Pelican,,,2772
Poland,19/4/2021,S:677H.Robin1,0,0,2772
Poland,19/4/2021,others,21,0.76,2772
Poland,19/4/2021,non_who,29,1.05,2772
Portugal,19/4/2021,B.1.160,1,0.06,1586
Portugal,19/4/2021,B.1.620,1,0.06,1586
Portugal,19/4/2021,B.1.258,2,0.13,1586
Portugal,19/4/2021,B.1.221,0,0,1586
Portugal,19/4/2021,B.1.1.302,,,1586
Portugal,19/4/2021,B.1.1.277,,,1586
Portugal,19/4/2021,B.1.1.519,,,1586
Portugal,19/4/2021,B.1.367,0,0,1586
Portugal,19/4/2021,B.1.177,14,0.88,1586
Portugal,19/4/2021,Beta,22,1.39,1586
Portugal,19/4/2021,Alpha,1444,91.05,1586
Portugal,19/4/2021,Gamma,65,4.1,1586
Portugal,19/4/2021,Delta,1,0.06,1586
Portugal,19/4/2021,Kappa,8,0.5,1586
Portugal,19/4/2021,Epsilon,,,1586
Portugal,19/4/2021,Eta,4,0.25,1586
Portugal,19/4/2021,Iota,0,0,1586
Portugal,19/4/2021,Lambda,1,0.06,1586
Portugal,19/4/2021,Mu,0,0,1586
Portugal,19/4/2021,S:677P.Pelican,,,1586
Portugal,19/4/2021,S:677H.Robin1,,,1586
Portugal,19/4/2021,others,23,1.46,1586
Portugal,19/4/2021,non_who,41,2.59,1586
Qatar,19/4/2021,B.1.160,0,0,119
Qatar,19/4/2021,B.1.620,,,119
Qatar,19/4/2021,B.1.258,,,119
Qatar,19/4/2021,B.1.221,,,119
Qatar,19/4/2021,B.1.1.302,,,119
Qatar,19/4/2021,B.1.1.277,,,119
Qatar,19/4/2021,B.1.1.519,,,119
Qatar,19/4/2021,B.1.367,,,119
Qatar,19/4/2021,B.1.177,,,119
Qatar,19/4/2021,Beta,97,81.51,119
Qatar,19/4/2021,Alpha,11,9.24,119
Qatar,19/4/2021,Gamma,,,119
Qatar,19/4/2021,Delta,4,3.36,119
Qatar,19/4/2021,Kappa,3,2.52,119
Qatar,19/4/2021,Epsilon,,,119
Qatar,19/4/2021,Eta,3,2.52,119
Qatar,19/4/2021,Iota,,,119
Qatar,19/4/2021,Lambda,,,119
Qatar,19/4/2021,Mu,,,119
Qatar,19/4/2021,S:677P.Pelican,,,119
Qatar,19/4/2021,S:677H.Robin1,0,0,119
Qatar,19/4/2021,others,1,0.85,119
Qatar,19/4/2021,non_who,1,0.85,119
Romania,19/4/2021,B.1.160,,,62
Romania,19/4/2021,B.1.620,,,62
Romania,19/4/2021,B.1.258,1,1.61,62
Romania,19/4/2021,B.1.221,0,0,62
Romania,19/4/2021,B.1.1.302,,,62
Romania,19/4/2021,B.1.1.277,,,62
Romania,19/4/2021,B.1.1.519,,,62
Romania,19/4/2021,B.1.367,,,62
Romania,19/4/2021,B.1.177,0,0,62
Romania,19/4/2021,Beta,0,0,62
Romania,19/4/2021,Alpha,54,87.1,62
Romania,19/4/2021,Gamma,1,1.61,62
Romania,19/4/2021,Delta,0,0,62
Romania,19/4/2021,Kappa,0,0,62
Romania,19/4/2021,Epsilon,,,62
Romania,19/4/2021,Eta,,,62
Romania,19/4/2021,Iota,2,3.23,62
Romania,19/4/2021,Lambda,,,62
Romania,19/4/2021,Mu,0,0,62
Romania,19/4/2021,S:677P.Pelican,,,62
Romania,19/4/2021,S:677H.Robin1,,,62
Romania,19/4/2021,others,4,6.45,62
Romania,19/4/2021,non_who,5,8.06,62
Russia,19/4/2021,B.1.160,,,312
Russia,19/4/2021,B.1.620,,,312
Russia,19/4/2021,B.1.258,1,0.32,312
Russia,19/4/2021,B.1.221,,,312
Russia,19/4/2021,B.1.1.302,,,312
Russia,19/4/2021,B.1.1.277,,,312
Russia,19/4/2021,B.1.1.519,,,312
Russia,19/4/2021,B.1.367,,,312
Russia,19/4/2021,B.1.177,0,0,312
Russia,19/4/2021,Beta,5,1.6,312
Russia,19/4/2021,Alpha,58,18.59,312
Russia,19/4/2021,Gamma,,,312
Russia,19/4/2021,Delta,3,0.96,312
Russia,19/4/2021,Kappa,1,0.32,312
Russia,19/4/2021,Epsilon,,,312
Russia,19/4/2021,Eta,0,0,312
Russia,19/4/2021,Iota,,,312
Russia,19/4/2021,Lambda,,,312
Russia,19/4/2021,Mu,,,312
Russia,19/4/2021,S:677P.Pelican,,,312
Russia,19/4/2021,S:677H.Robin1,,,312
Russia,19/4/2021,others,244,78.21,312
Russia,19/4/2021,non_who,245,78.53,312
Singapore,19/4/2021,B.1.160,0,0,188
Singapore,19/4/2021,B.1.620,,,188
Singapore,19/4/2021,B.1.258,0,0,188
Singapore,19/4/2021,B.1.221,,,188
Singapore,19/4/2021,B.1.1.302,,,188
Singapore,19/4/2021,B.1.1.277,,,188
Singapore,19/4/2021,B.1.1.519,,,188
Singapore,19/4/2021,B.1.367,0,0,188
Singapore,19/4/2021,B.1.177,0,0,188
Singapore,19/4/2021,Beta,57,30.32,188
Singapore,19/4/2021,Alpha,35,18.62,188
Singapore,19/4/2021,Gamma,4,2.13,188
Singapore,19/4/2021,Delta,31,16.49,188
Singapore,19/4/2021,Kappa,26,13.83,188
Singapore,19/4/2021,Epsilon,0,0,188
Singapore,19/4/2021,Eta,3,1.6,188
Singapore,19/4/2021,Iota,0,0,188
Singapore,19/4/2021,Lambda,,,188
Singapore,19/4/2021,Mu,,,188
Singapore,19/4/2021,S:677P.Pelican,,,188
Singapore,19/4/2021,S:677H.Robin1,,,188
Singapore,19/4/2021,others,32,17.01,188
Singapore,19/4/2021,non_who,32,17.01,188
Slovakia,19/4/2021,B.1.160,2,0.33,606
Slovakia,19/4/2021,B.1.620,,,606
Slovakia,19/4/2021,B.1.258,0,0,606
Slovakia,19/4/2021,B.1.221,0,0,606
Slovakia,19/4/2021,B.1.1.302,,,606
Slovakia,19/4/2021,B.1.1.277,0,0,606
Slovakia,19/4/2021,B.1.1.519,,,606
Slovakia,19/4/2021,B.1.367,,,606
Slovakia,19/4/2021,B.1.177,0,0,606
Slovakia,19/4/2021,Beta,6,0.99,606
Slovakia,19/4/2021,Alpha,580,95.71,606
Slovakia,19/4/2021,Gamma,,,606
Slovakia,19/4/2021,Delta,16,2.64,606
Slovakia,19/4/2021,Kappa,0,0,606
Slovakia,19/4/2021,Epsilon,,,606
Slovakia,19/4/2021,Eta,,,606
Slovakia,19/4/2021,Iota,,,606
Slovakia,19/4/2021,Lambda,,,606
Slovakia,19/4/2021,Mu,0,0,606
Slovakia,19/4/2021,S:677P.Pelican,,,606
Slovakia,19/4/2021,S:677H.Robin1,,,606
Slovakia,19/4/2021,others,2,0.33,606
Slovakia,19/4/2021,non_who,4,0.66,606
Slovenia,19/4/2021,B.1.160,0,0,2025
Slovenia,19/4/2021,B.1.620,,,2025
Slovenia,19/4/2021,B.1.258,284,14.02,2025
Slovenia,19/4/2021,B.1.221,0,0,2025
Slovenia,19/4/2021,B.1.1.302,,,2025
Slovenia,19/4/2021,B.1.1.277,,,2025
Slovenia,19/4/2021,B.1.1.519,0,0,2025
Slovenia,19/4/2021,B.1.367,0,0,2025
Slovenia,19/4/2021,B.1.177,5,0.25,2025
Slovenia,19/4/2021,Beta,1,0.05,2025
Slovenia,19/4/2021,Alpha,1707,84.3,2025
Slovenia,19/4/2021,Gamma,0,0,2025
Slovenia,19/4/2021,Delta,0,0,2025
Slovenia,19/4/2021,Kappa,2,0.1,2025
Slovenia,19/4/2021,Epsilon,,,2025
Slovenia,19/4/2021,Eta,3,0.15,2025
Slovenia,19/4/2021,Iota,0,0,2025
Slovenia,19/4/2021,Lambda,,,2025
Slovenia,19/4/2021,Mu,,,2025
Slovenia,19/4/2021,S:677P.Pelican,,,2025
Slovenia,19/4/2021,S:677H.Robin1,,,2025
Slovenia,19/4/2021,others,23,1.13,2025
Slovenia,19/4/2021,non_who,312,15.4,2025
South Africa,19/4/2021,B.1.160,,,237
South Africa,19/4/2021,B.1.620,,,237
South Africa,19/4/2021,B.1.258,,,237
South Africa,19/4/2021,B.1.221,,,237
South Africa,19/4/2021,B.1.1.302,,,237
South Africa,19/4/2021,B.1.1.277,,,237
South Africa,19/4/2021,B.1.1.519,,,237
South Africa,19/4/2021,B.1.367,,,237
South Africa,19/4/2021,B.1.177,,,237
South Africa,19/4/2021,Beta,212,89.45,237
South Africa,19/4/2021,Alpha,1,0.42,237
South Africa,19/4/2021,Gamma,,,237
South Africa,19/4/2021,Delta,7,2.95,237
South Africa,19/4/2021,Kappa,0,0,237
South Africa,19/4/2021,Epsilon,,,237
South Africa,19/4/2021,Eta,1,0.42,237
South Africa,19/4/2021,Iota,,,237
South Africa,19/4/2021,Lambda,,,237
South Africa,19/4/2021,Mu,,,237
South Africa,19/4/2021,S:677P.Pelican,,,237
South Africa,19/4/2021,S:677H.Robin1,,,237
South Africa,19/4/2021,others,16,6.76,237
South Africa,19/4/2021,non_who,16,6.76,237
South Korea,19/4/2021,B.1.160,0,0,408
South Korea,19/4/2021,B.1.620,10,2.45,408
South Korea,19/4/2021,B.1.258,0,0,408
South Korea,19/4/2021,B.1.221,0,0,408
South Korea,19/4/2021,B.1.1.302,,,408
South Korea,19/4/2021,B.1.1.277,,,408
South Korea,19/4/2021,B.1.1.519,0,0,408
South Korea,19/4/2021,B.1.367,,,408
South Korea,19/4/2021,B.1.177,0,0,408
South Korea,19/4/2021,Beta,6,1.47,408
South Korea,19/4/2021,Alpha,78,19.12,408
South Korea,19/4/2021,Gamma,0,0,408
South Korea,19/4/2021,Delta,0,0,408
South Korea,19/4/2021,Kappa,7,1.72,408
South Korea,19/4/2021,Epsilon,19,4.66,408
South Korea,19/4/2021,Eta,0,0,408
South Korea,19/4/2021,Iota,1,0.25,408
South Korea,19/4/2021,Lambda,,,408
South Korea,19/4/2021,Mu,0,0,408
South Korea,19/4/2021,S:677P.Pelican,,,408
South Korea,19/4/2021,S:677H.Robin1,,,408
South Korea,19/4/2021,others,287,70.33,408
South Korea,19/4/2021,non_who,297,72.78,408
Spain,19/4/2021,B.1.160,1,0.03,2940
Spain,19/4/2021,B.1.620,0,0,2940
Spain,19/4/2021,B.1.258,1,0.03,2940
Spain,19/4/2021,B.1.221,0,0,2940
Spain,19/4/2021,B.1.1.302,,,2940
Spain,19/4/2021,B.1.1.277,0,0,2940
Spain,19/4/2021,B.1.1.519,8,0.27,2940
Spain,19/4/2021,B.1.367,0,0,2940
Spain,19/4/2021,B.1.177,61,2.07,2940
Spain,19/4/2021,Beta,50,1.7,2940
Spain,19/4/2021,Alpha,2468,83.95,2940
Spain,19/4/2021,Gamma,176,5.99,2940
Spain,19/4/2021,Delta,0,0,2940
Spain,19/4/2021,Kappa,0,0,2940
Spain,19/4/2021,Epsilon,0,0,2940
Spain,19/4/2021,Eta,50,1.7,2940
Spain,19/4/2021,Iota,9,0.31,2940
Spain,19/4/2021,Lambda,13,0.44,2940
Spain,19/4/2021,Mu,8,0.27,2940
Spain,19/4/2021,S:677P.Pelican,,,2940
Spain,19/4/2021,S:677H.Robin1,,,2940
Spain,19/4/2021,others,95,3.24,2940
Spain,19/4/2021,non_who,166,5.64,2940
Suriname,19/4/2021,B.1.160,0,0,42
Suriname,19/4/2021,B.1.620,,,42
Suriname,19/4/2021,B.1.258,,,42
Suriname,19/4/2021,B.1.221,0,0,42
Suriname,19/4/2021,B.1.1.302,,,42
Suriname,19/4/2021,B.1.1.277,,,42
Suriname,19/4/2021,B.1.1.519,,,42
Suriname,19/4/2021,B.1.367,,,42
Suriname,19/4/2021,B.1.177,0,0,42
Suriname,19/4/2021,Beta,0,0,42
Suriname,19/4/2021,Alpha,2,4.76,42
Suriname,19/4/2021,Gamma,28,66.67,42
Suriname,19/4/2021,Delta,0,0,42
Suriname,19/4/2021,Kappa,,,42
Suriname,19/4/2021,Epsilon,,,42
Suriname,19/4/2021,Eta,,,42
Suriname,19/4/2021,Iota,,,42
Suriname,19/4/2021,Lambda,,,42
Suriname,19/4/2021,Mu,,,42
Suriname,19/4/2021,S:677P.Pelican,,,42
Suriname,19/4/2021,S:677H.Robin1,,,42
Suriname,19/4/2021,others,12,28.57,42
Suriname,19/4/2021,non_who,12,28.57,42
Sweden,19/4/2021,B.1.160,23,0.35,6564
Sweden,19/4/2021,B.1.620,1,0.02,6564
Sweden,19/4/2021,B.1.258,9,0.14,6564
Sweden,19/4/2021,B.1.221,4,0.06,6564
Sweden,19/4/2021,B.1.1.302,0,0,6564
Sweden,19/4/2021,B.1.1.277,0,0,6564
Sweden,19/4/2021,B.1.1.519,0,0,6564
Sweden,19/4/2021,B.1.367,,,6564
Sweden,19/4/2021,B.1.177,70,1.07,6564
Sweden,19/4/2021,Beta,187,2.85,6564
Sweden,19/4/2021,Alpha,6202,94.49,6564
Sweden,19/4/2021,Gamma,5,0.08,6564
Sweden,19/4/2021,Delta,8,0.12,6564
Sweden,19/4/2021,Kappa,2,0.03,6564
Sweden,19/4/2021,Epsilon,0,0,6564
Sweden,19/4/2021,Eta,3,0.05,6564
Sweden,19/4/2021,Iota,0,0,6564
Sweden,19/4/2021,Lambda,0,0,6564
Sweden,19/4/2021,Mu,0,0,6564
Sweden,19/4/2021,S:677P.Pelican,,,6564
Sweden,19/4/2021,S:677H.Robin1,,,6564
Sweden,19/4/2021,others,50,0.74,6564
Sweden,19/4/2021,non_who,157,2.38,6564
Switzerland,19/4/2021,B.1.160,9,0.28,3197
Switzerland,19/4/2021,B.1.620,5,0.16,3197
Switzerland,19/4/2021,B.1.258,6,0.19,3197
Switzerland,19/4/2021,B.1.221,2,0.06,3197
Switzerland,19/4/2021,B.1.1.302,,,3197
Switzerland,19/4/2021,B.1.1.277,0,0,3197
Switzerland,19/4/2021,B.1.1.519,0,0,3197
Switzerland,19/4/2021,B.1.367,0,0,3197
Switzerland,19/4/2021,B.1.177,8,0.25,3197
Switzerland,19/4/2021,Beta,42,1.31,3197
Switzerland,19/4/2021,Alpha,2983,93.31,3197
Switzerland,19/4/2021,Gamma,8,0.25,3197
Switzerland,19/4/2021,Delta,7,0.22,3197
Switzerland,19/4/2021,Kappa,3,0.09,3197
Switzerland,19/4/2021,Epsilon,0,0,3197
Switzerland,19/4/2021,Eta,6,0.19,3197
Switzerland,19/4/2021,Iota,2,0.06,3197
Switzerland,19/4/2021,Lambda,0,0,3197
Switzerland,19/4/2021,Mu,0,0,3197
Switzerland,19/4/2021,S:677P.Pelican,0,0,3197
Switzerland,19/4/2021,S:677H.Robin1,,,3197
Switzerland,19/4/2021,others,116,3.63,3197
Switzerland,19/4/2021,non_who,146,4.57,3197
Thailand,19/4/2021,B.1.160,0,0,105
Thailand,19/4/2021,B.1.620,,,105
Thailand,19/4/2021,B.1.258,0,0,105
Thailand,19/4/2021,B.1.221,,,105
Thailand,19/4/2021,B.1.1.302,,,105
Thailand,19/4/2021,B.1.1.277,,,105
Thailand,19/4/2021,B.1.1.519,,,105
Thailand,19/4/2021,B.1.367,,,105
Thailand,19/4/2021,B.1.177,0,0,105
Thailand,19/4/2021,Beta,1,0.95,105
Thailand,19/4/2021,Alpha,99,94.29,105
Thailand,19/4/2021,Gamma,1,0.95,105
Thailand,19/4/2021,Delta,0,0,105
Thailand,19/4/2021,Kappa,0,0,105
Thailand,19/4/2021,Epsilon,,,105
Thailand,19/4/2021,Eta,0,0,105
Thailand,19/4/2021,Iota,,,105
Thailand,19/4/2021,Lambda,,,105
Thailand,19/4/2021,Mu,,,105
Thailand,19/4/2021,S:677P.Pelican,,,105
Thailand,19/4/2021,S:677H.Robin1,,,105
Thailand,19/4/2021,others,4,3.81,105
Thailand,19/4/2021,non_who,4,3.81,105
Trinidad and Tobago,19/4/2021,B.1.160,,,70
Trinidad and Tobago,19/4/2021,B.1.620,,,70
Trinidad and Tobago,19/4/2021,B.1.258,,,70
Trinidad and Tobago,19/4/2021,B.1.221,,,70
Trinidad and Tobago,19/4/2021,B.1.1.302,,,70
Trinidad and Tobago,19/4/2021,B.1.1.277,,,70
Trinidad and Tobago,19/4/2021,B.1.1.519,,,70
Trinidad and Tobago,19/4/2021,B.1.367,,,70
Trinidad and Tobago,19/4/2021,B.1.177,,,70
Trinidad and Tobago,19/4/2021,Beta,,,70
Trinidad and Tobago,19/4/2021,Alpha,1,1.43,70
Trinidad and Tobago,19/4/2021,Gamma,5,7.14,70
Trinidad and Tobago,19/4/2021,Delta,0,0,70
Trinidad and Tobago,19/4/2021,Kappa,,,70
Trinidad and Tobago,19/4/2021,Epsilon,,,70
Trinidad and Tobago,19/4/2021,Eta,,,70
Trinidad and Tobago,19/4/2021,Iota,,,70
Trinidad and Tobago,19/4/2021,Lambda,,,70
Trinidad and Tobago,19/4/2021,Mu,,,70
Trinidad and Tobago,19/4/2021,S:677P.Pelican,,,70
Trinidad and Tobago,19/4/2021,S:677H.Robin1,,,70
Trinidad and Tobago,19/4/2021,others,64,91.43,70
Trinidad and Tobago,19/4/2021,non_who,64,91.43,70
United Kingdom,19/4/2021,B.1.160,0,0,15859
United Kingdom,19/4/2021,B.1.620,1,0.01,15859
United Kingdom,19/4/2021,B.1.258,3,0.02,15859
United Kingdom,19/4/2021,B.1.221,0,0,15859
United Kingdom,19/4/2021,B.1.1.302,0,0,15859
United Kingdom,19/4/2021,B.1.1.277,0,0,15859
United Kingdom,19/4/2021,B.1.1.519,5,0.03,15859
United Kingdom,19/4/2021,B.1.367,0,0,15859
United Kingdom,19/4/2021,B.1.177,15,0.09,15859
United Kingdom,19/4/2021,Beta,126,0.79,15859
United Kingdom,19/4/2021,Alpha,15100,95.21,15859
United Kingdom,19/4/2021,Gamma,36,0.23,15859
United Kingdom,19/4/2021,Delta,256,1.61,15859
United Kingdom,19/4/2021,Kappa,126,0.79,15859
United Kingdom,19/4/2021,Epsilon,1,0.01,15859
United Kingdom,19/4/2021,Eta,35,0.22,15859
United Kingdom,19/4/2021,Iota,3,0.02,15859
United Kingdom,19/4/2021,Lambda,0,0,15859
United Kingdom,19/4/2021,Mu,0,0,15859
United Kingdom,19/4/2021,S:677P.Pelican,1,0.01,15859
United Kingdom,19/4/2021,S:677H.Robin1,,,15859
United Kingdom,19/4/2021,others,151,0.96,15859
United Kingdom,19/4/2021,non_who,176,1.12,15859
United States,19/4/2021,B.1.160,1,0,78853
United States,19/4/2021,B.1.620,8,0.01,78853
United States,19/4/2021,B.1.258,1,0,78853
United States,19/4/2021,B.1.221,3,0,78853
United States,19/4/2021,B.1.1.302,,,78853
United States,19/4/2021,B.1.1.277,,,78853
United States,19/4/2021,B.1.1.519,2033,2.58,78853
