country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,number_sequenced_known_variant,percent_variant
France,FR,2021-28,GISAID,55091,4846,8.8,Yes,P.1,49,4830,1
France,FR,2021-28,TESSy,55091,15590,28.3,Yes,P.1,280,14747,1.9
Germany,DE,2021-28,GISAID,8738,1779,20.4,Yes,P.1,43,1779,2.4
Germany,DE,2021-28,TESSy,8738,1058,12.1,Yes,P.1,14,1058,1.3
Greece,EL,2021-28,GISAID,18503,0,0,Yes,P.1,0,0,
Hungary,HU,2021-28,GISAID,325,0,0,Yes,P.1,0,0,
Iceland,IS,2021-28,GISAID,43,95,100,Yes,P.1,0,94,0
Ireland,IE,2021-28,GISAID,6308,1386,22,Yes,P.1,0,1386,0
Italy,IT,2021-28,GISAID,16182,1920,11.9,Yes,P.1,50,1839,2.7
Italy,IT,2021-28,TESSy,16182,2933,18.1,Yes,P.1,48,2933,1.6
Latvia,LV,2021-28,GISAID,260,0,0,Yes,P.1,0,0,
Liechtenstein,LI,2021-28,GISAID,11,2,18.2,Yes,P.1,0,2,0
Lithuania,LT,2021-28,GISAID,612,321,52.5,Yes,P.1,0,318,0
Luxembourg,LU,2021-28,GISAID,749,429,57.3,Yes,P.1,193,429,45
Luxembourg,LU,2021-28,TESSy,749,353,47.1,Yes,P.1,160,353,45.3
Malta,MT,2021-28,GISAID,1439,0,0,Yes,P.1,0,0,
Netherlands,NL,2021-28,GISAID,70112,2598,3.7,Yes,P.1,3,2598,0.1
Netherlands,NL,2021-28,TESSy,70112,2254,3.2,Yes,P.1,2,2254,0.1
Norway,NO,2021-28,GISAID,1142,427,37.4,Yes,P.1,0,425,0
Poland,PL,2021-28,GISAID,626,107,17.1,Yes,P.1,1,107,0.9
Poland,PL,2021-28,TESSy,626,88,14.1,Yes,P.1,1,88,1.1
Portugal,PT,2021-28,GISAID,22784,761,3.3,Yes,P.1,2,761,0.3
Portugal,PT,2021-28,TESSy,22784,761,3.3,Yes,P.1,2,761,0.3
Romania,RO,2021-28,GISAID,403,29,7.2,Yes,P.1,0,29,0
Slovakia,SK,2021-28,GISAID,262,117,44.7,Yes,P.1,0,117,0
Slovenia,SI,2021-28,GISAID,382,338,88.5,Yes,P.1,0,329,0
Spain,ES,2021-28,GISAID,190726,2419,1.3,Yes,P.1,18,2383,0.8
Spain,ES,2021-28,TESSy,190726,3980,2.1,Yes,P.1,28,3872,0.7
Sweden,SE,2021-28,GISAID,1881,1534,81.6,Yes,P.1,8,1524,0.5
Sweden,SE,2021-28,TESSy,1881,1318,70.1,Yes,P.1,3,1318,0.2
Austria,AT,2021-28,GISAID,2067,1086,52.5,Yes,P.3,0,439,0
Belgium,BE,2021-28,GISAID,9540,1201,12.6,Yes,P.3,0,1199,0
Bulgaria,BG,2021-28,GISAID,503,78,15.5,Yes,P.3,0,78,0
Croatia,HR,2021-28,GISAID,772,183,23.7,Yes,P.3,0,183,0
Cyprus,CY,2021-28,GISAID,8225,0,0,Yes,P.3,0,0,
Czechia,CZ,2021-28,GISAID,1599,299,18.7,Yes,P.3,0,297,0
Denmark,DK,2021-28,GISAID,6873,5973,86.9,Yes,P.3,0,5973,0
Estonia,EE,2021-28,GISAID,374,73,19.5,Yes,P.3,0,73,0
Finland,FI,2021-28,GISAID,2074,662,31.9,Yes,P.3,0,659,0
France,FR,2021-28,GISAID,55091,4846,8.8,Yes,P.3,0,4830,0
Germany,DE,2021-28,GISAID,8738,1779,20.4,Yes,P.3,0,1779,0
Greece,EL,2021-28,GISAID,18503,0,0,Yes,P.3,0,0,
Hungary,HU,2021-28,GISAID,325,0,0,Yes,P.3,0,0,
Iceland,IS,2021-28,GISAID,43,95,100,Yes,P.3,0,94,0
Ireland,IE,2021-28,GISAID,6308,1386,22,Yes,P.3,0,1386,0
Italy,IT,2021-28,GISAID,16182,1920,11.9,Yes,P.3,0,1839,0
Latvia,LV,2021-28,GISAID,260,0,0,Yes,P.3,0,0,
Liechtenstein,LI,2021-28,GISAID,11,2,18.2,Yes,P.3,0,2,0
Lithuania,LT,2021-28,GISAID,612,321,52.5,Yes,P.3,0,318,0
Luxembourg,LU,2021-28,GISAID,749,429,57.3,Yes,P.3,0,429,0
Malta,MT,2021-28,GISAID,1439,0,0,Yes,P.3,0,0,
Netherlands,NL,2021-28,GISAID,70112,2598,3.7,Yes,P.3,0,2598,0
Norway,NO,2021-28,GISAID,1142,427,37.4,Yes,P.3,0,425,0
Poland,PL,2021-28,GISAID,626,107,17.1,Yes,P.3,0,107,0
Portugal,PT,2021-28,GISAID,22784,761,3.3,Yes,P.3,0,761,0
Romania,RO,2021-28,GISAID,403,29,7.2,Yes,P.3,0,29,0
Slovakia,SK,2021-28,GISAID,262,117,44.7,Yes,P.3,0,117,0
Slovenia,SI,2021-28,GISAID,382,338,88.5,Yes,P.3,0,329,0
Spain,ES,2021-28,GISAID,190726,2419,1.3,Yes,P.3,0,2383,0
Sweden,SE,2021-28,GISAID,1881,1534,81.6,Yes,P.3,2,1524,0.1
Austria,AT,2021-28,GISAID,2067,1086,52.5,Yes,UNK,647,,
Belgium,BE,2021-28,GISAID,9540,1201,12.6,Yes,UNK,2,,
Bulgaria,BG,2021-28,GISAID,503,78,15.5,Yes,UNK,0,,
Croatia,HR,2021-28,GISAID,772,183,23.7,Yes,UNK,0,,
Cyprus,CY,2021-28,GISAID,8225,0,0,Yes,UNK,0,,
Czechia,CZ,2021-28,GISAID,1599,299,18.7,Yes,UNK,2,,
Denmark,DK,2021-28,GISAID,6873,5973,86.9,Yes,UNK,0,,
Estonia,EE,2021-28,GISAID,374,73,19.5,Yes,UNK,0,,
Finland,FI,2021-28,GISAID,2074,662,31.9,Yes,UNK,3,,
France,FR,2021-28,GISAID,55091,4846,8.8,Yes,UNK,16,,
France,FR,2021-28,TESSy,55091,15590,28.3,Yes,UNK,843,,
Germany,DE,2021-28,GISAID,8738,1779,20.4,Yes,UNK,0,,
Greece,EL,2021-28,GISAID,18503,0,0,Yes,UNK,0,,
Hungary,HU,2021-28,GISAID,325,0,0,Yes,UNK,0,,
Iceland,IS,2021-28,GISAID,43,95,100,Yes,UNK,1,,
Ireland,IE,2021-28,GISAID,6308,1386,22,Yes,UNK,0,,
Italy,IT,2021-28,GISAID,16182,1920,11.9,Yes,UNK,81,,
Latvia,LV,2021-28,GISAID,260,0,0,Yes,UNK,0,,
Latvia,LV,2021-28,TESSy,260,232,89.2,Yes,UNK,4,,
Liechtenstein,LI,2021-28,GISAID,11,2,18.2,Yes,UNK,0,,
Lithuania,LT,2021-28,GISAID,612,321,52.5,Yes,UNK,3,,
Luxembourg,LU,2021-28,GISAID,749,429,57.3,Yes,UNK,0,,
Malta,MT,2021-28,GISAID,1439,0,0,Yes,UNK,0,,
Netherlands,NL,2021-28,GISAID,70112,2598,3.7,Yes,UNK,0,,
Norway,NO,2021-28,GISAID,1142,427,37.4,Yes,UNK,2,,
Poland,PL,2021-28,GISAID,626,107,17.1,Yes,UNK,0,,
Portugal,PT,2021-28,GISAID,22784,761,3.3,Yes,UNK,0,,
Romania,RO,2021-28,GISAID,403,29,7.2,Yes,UNK,0,,
Slovakia,SK,2021-28,GISAID,262,117,44.7,Yes,UNK,0,,
Slovenia,SI,2021-28,GISAID,382,338,88.5,Yes,UNK,9,,
Spain,ES,2021-28,GISAID,190726,2419,1.3,Yes,UNK,36,,
Spain,ES,2021-28,TESSy,190726,3980,2.1,Yes,UNK,108,,
Sweden,SE,2021-28,GISAID,1881,1534,81.6,Yes,UNK,10,,
Austria,AT,2021-29,GISAID,2514,1321,52.5,Yes,AT.1,0,326,0
Belgium,BE,2021-29,GISAID,10384,1326,12.8,Yes,AT.1,0,1323,0
Bulgaria,BG,2021-29,GISAID,721,161,22.3,Yes,AT.1,0,161,0
Croatia,HR,2021-29,GISAID,1035,213,20.6,Yes,AT.1,0,213,0
Cyprus,CY,2021-29,GISAID,7124,0,0,Yes,AT.1,0,0,
Czechia,CZ,2021-29,GISAID,1334,217,16.3,Yes,AT.1,0,216,0
Denmark,DK,2021-29,GISAID,5348,4684,87.6,Yes,AT.1,0,4684,0
Estonia,EE,2021-29,GISAID,642,179,27.9,Yes,AT.1,0,178,0
Finland,FI,2021-29,GISAID,2816,817,29,Yes,AT.1,0,808,0
France,FR,2021-29,GISAID,126207,7720,6.1,Yes,AT.1,0,7668,0
Germany,DE,2021-29,GISAID,11629,2781,23.9,Yes,AT.1,0,2779,0
Greece,EL,2021-29,GISAID,18607,408,2.2,Yes,AT.1,0,408,0
Hungary,HU,2021-29,GISAID,398,0,0,Yes,AT.1,0,0,
Iceland,IS,2021-29,GISAID,586,528,90.1,Yes,AT.1,0,526,0
Ireland,IE,2021-29,GISAID,8392,1465,17.5,Yes,AT.1,0,1465,0
Italy,IT,2021-29,GISAID,29957,2653,8.9,Yes,AT.1,0,2568,0
Latvia,LV,2021-29,GISAID,322,0,0,Yes,AT.1,0,0,
Liechtenstein,LI,2021-29,GISAID,11,2,18.2,Yes,AT.1,0,2,0
Lithuania,LT,2021-29,GISAID,1370,672,49.1,Yes,AT.1,0,672,0
Luxembourg,LU,2021-29,GISAID,653,270,41.3,Yes,AT.1,0,270,0
Malta,MT,2021-29,GISAID,1071,0,0,Yes,AT.1,0,0,
Netherlands,NL,2021-29,GISAID,44977,2070,4.6,Yes,AT.1,0,2070,0
Norway,NO,2021-29,GISAID,1430,459,32.1,Yes,AT.1,0,459,0
Poland,PL,2021-29,GISAID,729,140,19.2,Yes,AT.1,0,139,0
Portugal,PT,2021-29,GISAID,22129,489,2.2,Yes,AT.1,0,489,0
Romania,RO,2021-29,GISAID,698,67,9.6,Yes,AT.1,0,67,0
Slovakia,SK,2021-29,GISAID,372,154,41.4,Yes,AT.1,0,154,0
Slovenia,SI,2021-29,GISAID,488,411,84.2,Yes,AT.1,0,390,0
Spain,ES,2021-29,GISAID,180204,2599,1.4,Yes,AT.1,0,2566,0
Sweden,SE,2021-29,GISAID,2662,1817,68.3,Yes,AT.1,0,1812,0
Austria,AT,2021-29,GISAID,2514,1321,52.5,Yes,B.1.1.7,3,326,0.9
Austria,AT,2021-29,TESSy,2514,2003,79.7,Yes,B.1.1.7,31,2003,1.5
Belgium,BE,2021-29,GISAID,10384,1326,12.8,Yes,B.1.1.7,32,1323,2.4
Belgium,BE,2021-29,TESSy,10384,2117,20.4,Yes,B.1.1.7,59,2117,2.8
Bulgaria,BG,2021-29,GISAID,721,161,22.3,Yes,B.1.1.7,3,161,1.9
Bulgaria,BG,2021-29,TESSy,721,90,12.5,Yes,B.1.1.7,32,90,35.6
Croatia,HR,2021-29,GISAID,1035,213,20.6,Yes,B.1.1.7,5,213,2.3
Croatia,HR,2021-29,TESSy,1035,152,14.7,Yes,B.1.1.7,21,152,13.8
Cyprus,CY,2021-29,GISAID,7124,0,0,Yes,B.1.1.7,0,0,
Czechia,CZ,2021-29,GISAID,1334,217,16.3,Yes,B.1.1.7,3,216,1.4
Czechia,CZ,2021-29,TESSy,1334,187,14,Yes,B.1.1.7,3,187,1.6
Denmark,DK,2021-29,GISAID,5348,4684,87.6,Yes,B.1.1.7,122,4684,2.6
Denmark,DK,2021-29,TESSy,5348,4775,89.3,Yes,B.1.1.7,156,4775,3.3
Estonia,EE,2021-29,GISAID,642,179,27.9,Yes,B.1.1.7,5,178,2.8
Estonia,EE,2021-29,TESSy,642,182,28.3,Yes,B.1.1.7,6,182,3.3
Finland,FI,2021-29,GISAID,2816,817,29,Yes,B.1.1.7,6,808,0.7
Finland,FI,2021-29,TESSy,2816,873,31,Yes,B.1.1.7,7,873,0.8
France,FR,2021-29,GISAID,126207,7720,6.1,Yes,B.1.1.7,230,7668,3
France,FR,2021-29,TESSy,126207,20786,16.5,Yes,B.1.1.7,404,19236,2.1
Germany,DE,2021-29,GISAID,11629,2781,23.9,Yes,B.1.1.7,49,2779,1.8
Germany,DE,2021-29,TESSy,11629,1801,15.5,Yes,B.1.1.7,41,1801,2.3
Greece,EL,2021-29,GISAID,18607,408,2.2,Yes,B.1.1.7,14,408,3.4
Greece,EL,2021-29,TESSy,18607,1760,9.5,Yes,B.1.1.7,130,1760,7.4
Hungary,HU,2021-29,GISAID,398,0,0,Yes,B.1.1.7,0,0,
Hungary,HU,2021-29,TESSy,398,67,16.8,Yes,B.1.1.7,45,67,67.2
Iceland,IS,2021-29,GISAID,586,528,90.1,Yes,B.1.1.7,3,526,0.6
Iceland,IS,2021-29,TESSy,586,560,95.6,Yes,B.1.1.7,4,560,0.7
Ireland,IE,2021-29,GISAID,8392,1465,17.5,Yes,B.1.1.7,29,1465,2
Ireland,IE,2021-29,TESSy,8392,1452,17.3,Yes,B.1.1.7,29,1452,2
Italy,IT,2021-29,GISAID,29957,2653,8.9,Yes,B.1.1.7,98,2568,3.8
Italy,IT,2021-29,TESSy,29957,3547,11.8,Yes,B.1.1.7,125,3547,3.5
Latvia,LV,2021-29,GISAID,322,0,0,Yes,B.1.1.7,0,0,
Latvia,LV,2021-29,TESSy,322,189,58.7,Yes,B.1.1.7,39,186,21
Liechtenstein,LI,2021-29,GISAID,11,2,18.2,Yes,B.1.1.7,0,2,0
Lithuania,LT,2021-29,GISAID,1370,672,49.1,Yes,B.1.1.7,2,672,0.3
Lithuania,LT,2021-29,TESSy,1370,678,49.5,Yes,B.1.1.7,4,678,0.6
Luxembourg,LU,2021-29,GISAID,653,270,41.3,Yes,B.1.1.7,4,270,1.5
Luxembourg,LU,2021-29,TESSy,653,134,20.5,Yes,B.1.1.7,4,134,3
Malta,MT,2021-29,GISAID,1071,0,0,Yes,B.1.1.7,0,0,
Netherlands,NL,2021-29,GISAID,44977,2070,4.6,Yes,B.1.1.7,55,2070,2.7
Netherlands,NL,2021-29,TESSy,44977,2121,4.7,Yes,B.1.1.7,85,2121,4
Norway,NO,2021-29,GISAID,1430,459,32.1,Yes,B.1.1.7,40,459,8.7
Norway,NO,2021-29,TESSy,1430,1178,82.4,Yes,B.1.1.7,97,1178,8.2
Poland,PL,2021-29,GISAID,729,140,19.2,Yes,B.1.1.7,9,139,6.5
Poland,PL,2021-29,TESSy,729,116,15.9,Yes,B.1.1.7,4,116,3.4
Portugal,PT,2021-29,GISAID,22129,489,2.2,Yes,B.1.1.7,4,489,0.8
Portugal,PT,2021-29,TESSy,22129,489,2.2,Yes,B.1.1.7,4,489,0.8
Romania,RO,2021-29,GISAID,698,67,9.6,Yes,B.1.1.7,12,67,17.9
Romania,RO,2021-29,TESSy,698,74,10.6,Yes,B.1.1.7,31,74,41.9
Slovakia,SK,2021-29,GISAID,372,154,41.4,Yes,B.1.1.7,4,154,2.6
Slovakia,SK,2021-29,TESSy,372,179,48.1,Yes,B.1.1.7,5,179,2.8
Slovenia,SI,2021-29,GISAID,488,411,84.2,Yes,B.1.1.7,5,390,1.3
Slovenia,SI,2021-29,TESSy,488,419,85.9,Yes,B.1.1.7,5,419,1.2
Spain,ES,2021-29,GISAID,180204,2599,1.4,Yes,B.1.1.7,196,2566,7.6
Spain,ES,2021-29,TESSy,180204,3500,1.9,Yes,B.1.1.7,245,3428,7.1
Sweden,SE,2021-29,GISAID,2662,1817,68.3,Yes,B.1.1.7,57,1812,3.1
Sweden,SE,2021-29,TESSy,2662,1747,65.6,Yes,B.1.1.7,56,1747,3.2
Austria,AT,2021-29,GISAID,2514,1321,52.5,Yes,B.1.1.7+E484K,0,326,0
Belgium,BE,2021-29,GISAID,10384,1326,12.8,Yes,B.1.1.7+E484K,0,1323,0
Bulgaria,BG,2021-29,GISAID,721,161,22.3,Yes,B.1.1.7+E484K,0,161,0
Croatia,HR,2021-29,GISAID,1035,213,20.6,Yes,B.1.1.7+E484K,0,213,0
Cyprus,CY,2021-29,GISAID,7124,0,0,Yes,B.1.1.7+E484K,0,0,
Czechia,CZ,2021-29,GISAID,1334,217,16.3,Yes,B.1.1.7+E484K,0,216,0
Denmark,DK,2021-29,GISAID,5348,4684,87.6,Yes,B.1.1.7+E484K,0,4684,0
Denmark,DK,2021-29,TESSy,5348,4775,89.3,Yes,B.1.1.7+E484K,1,4775,0
Estonia,EE,2021-29,GISAID,642,179,27.9,Yes,B.1.1.7+E484K,0,178,0
Finland,FI,2021-29,GISAID,2816,817,29,Yes,B.1.1.7+E484K,0,808,0
France,FR,2021-29,GISAID,126207,7720,6.1,Yes,B.1.1.7+E484K,0,7668,0
France,FR,2021-29,TESSy,126207,20786,16.5,Yes,B.1.1.7+E484K,70,19236,0.4
Germany,DE,2021-29,GISAID,11629,2781,23.9,Yes,B.1.1.7+E484K,0,2779,0
Greece,EL,2021-29,GISAID,18607,408,2.2,Yes,B.1.1.7+E484K,0,408,0
Hungary,HU,2021-29,GISAID,398,0,0,Yes,B.1.1.7+E484K,0,0,
Iceland,IS,2021-29,GISAID,586,528,90.1,Yes,B.1.1.7+E484K,0,526,0
Ireland,IE,2021-29,GISAID,8392,1465,17.5,Yes,B.1.1.7+E484K,0,1465,0
Italy,IT,2021-29,GISAID,29957,2653,8.9,Yes,B.1.1.7+E484K,0,2568,0
Italy,IT,2021-29,TESSy,29957,3547,11.8,Yes,B.1.1.7+E484K,1,3547,0
Latvia,LV,2021-29,GISAID,322,0,0,Yes,B.1.1.7+E484K,0,0,
Liechtenstein,LI,2021-29,GISAID,11,2,18.2,Yes,B.1.1.7+E484K,0,2,0
Lithuania,LT,2021-29,GISAID,1370,672,49.1,Yes,B.1.1.7+E484K,0,672,0
Luxembourg,LU,2021-29,GISAID,653,270,41.3,Yes,B.1.1.7+E484K,0,270,0
Malta,MT,2021-29,GISAID,1071,0,0,Yes,B.1.1.7+E484K,0,0,
Netherlands,NL,2021-29,GISAID,44977,2070,4.6,Yes,B.1.1.7+E484K,0,2070,0
Norway,NO,2021-29,GISAID,1430,459,32.1,Yes,B.1.1.7+E484K,0,459,0
Poland,PL,2021-29,GISAID,729,140,19.2,Yes,B.1.1.7+E484K,0,139,0
Portugal,PT,2021-29,GISAID,22129,489,2.2,Yes,B.1.1.7+E484K,0,489,0
Romania,RO,2021-29,GISAID,698,67,9.6,Yes,B.1.1.7+E484K,0,67,0
Slovakia,SK,2021-29,GISAID,372,154,41.4,Yes,B.1.1.7+E484K,0,154,0
Slovenia,SI,2021-29,GISAID,488,411,84.2,Yes,B.1.1.7+E484K,0,390,0
Spain,ES,2021-29,GISAID,180204,2599,1.4,Yes,B.1.1.7+E484K,0,2566,0
Sweden,SE,2021-29,GISAID,2662,1817,68.3,Yes,B.1.1.7+E484K,0,1812,0
Austria,AT,2021-29,GISAID,2514,1321,52.5,Yes,B.1.351,0,326,0
Belgium,BE,2021-29,GISAID,10384,1326,12.8,Yes,B.1.351,3,1323,0.2
Belgium,BE,2021-29,TESSy,10384,2117,20.4,Yes,B.1.351,5,2117,0.2
Bulgaria,BG,2021-29,GISAID,721,161,22.3,Yes,B.1.351,0,161,0
Bulgaria,BG,2021-29,TESSy,721,90,12.5,Yes,B.1.351,1,90,1.1
Croatia,HR,2021-29,GISAID,1035,213,20.6,Yes,B.1.351,0,213,0
Cyprus,CY,2021-29,GISAID,7124,0,0,Yes,B.1.351,0,0,
Czechia,CZ,2021-29,GISAID,1334,217,16.3,Yes,B.1.351,1,216,0.5
Czechia,CZ,2021-29,TESSy,1334,187,14,Yes,B.1.351,1,187,0.5
Denmark,DK,2021-29,GISAID,5348,4684,87.6,Yes,B.1.351,1,4684,0
Denmark,DK,2021-29,TESSy,5348,4775,89.3,Yes,B.1.351,1,4775,0
Estonia,EE,2021-29,GISAID,642,179,27.9,Yes,B.1.351,0,178,0
Finland,FI,2021-29,GISAID,2816,817,29,Yes,B.1.351,0,808,0
France,FR,2021-29,GISAID,126207,7720,6.1,Yes,B.1.351,18,7668,0.2
France,FR,2021-29,TESSy,126207,20786,16.5,Yes,B.1.351,216,19236,1.1
Germany,DE,2021-29,GISAID,11629,2781,23.9,Yes,B.1.351,0,2779,0
Greece,EL,2021-29,GISAID,18607,408,2.2,Yes,B.1.351,2,408,0.5
Greece,EL,2021-29,TESSy,18607,1760,9.5,Yes,B.1.351,39,1760,2.2
Hungary,HU,2021-29,GISAID,398,0,0,Yes,B.1.351,0,0,
Iceland,IS,2021-29,GISAID,586,528,90.1,Yes,B.1.351,1,526,0.2
Iceland,IS,2021-29,TESSy,586,560,95.6,Yes,B.1.351,1,560,0.2
Ireland,IE,2021-29,GISAID,8392,1465,17.5,Yes,B.1.351,0,1465,0
Italy,IT,2021-29,GISAID,29957,2653,8.9,Yes,B.1.351,1,2568,0
Italy,IT,2021-29,TESSy,29957,3547,11.8,Yes,B.1.351,3,3547,0.1
Latvia,LV,2021-29,GISAID,322,0,0,Yes,B.1.351,0,0,
Liechtenstein,LI,2021-29,GISAID,11,2,18.2,Yes,B.1.351,0,2,0
Lithuania,LT,2021-29,GISAID,1370,672,49.1,Yes,B.1.351,0,672,0
Luxembourg,LU,2021-29,GISAID,653,270,41.3,Yes,B.1.351,0,270,0
Malta,MT,2021-29,GISAID,1071,0,0,Yes,B.1.351,0,0,
Netherlands,NL,2021-29,GISAID,44977,2070,4.6,Yes,B.1.351,0,2070,0
Norway,NO,2021-29,GISAID,1430,459,32.1,Yes,B.1.351,0,459,0
Poland,PL,2021-29,GISAID,729,140,19.2,Yes,B.1.351,0,139,0
Portugal,PT,2021-29,GISAID,22129,489,2.2,Yes,B.1.351,1,489,0.2
Portugal,PT,2021-29,TESSy,22129,489,2.2,Yes,B.1.351,1,489,0.2
Romania,RO,2021-29,GISAID,698,67,9.6,Yes,B.1.351,0,67,0
Slovakia,SK,2021-29,GISAID,372,154,41.4,Yes,B.1.351,0,154,0
Slovenia,SI,2021-29,GISAID,488,411,84.2,Yes,B.1.351,0,390,0
Spain,ES,2021-29,GISAID,180204,2599,1.4,Yes,B.1.351,151,2566,5.9
Spain,ES,2021-29,TESSy,180204,3500,1.9,Yes,B.1.351,82,3428,2.4
Sweden,SE,2021-29,GISAID,2662,1817,68.3,Yes,B.1.351,1,1812,0.1
Sweden,SE,2021-29,TESSy,2662,1747,65.6,Yes,B.1.351,1,1747,0.1
Austria,AT,2021-29,GISAID,2514,1321,52.5,Yes,B.1.427/B.1.429,0,326,0
Belgium,BE,2021-29,GISAID,10384,1326,12.8,Yes,B.1.427/B.1.429,0,1323,0
Bulgaria,BG,2021-29,GISAID,721,161,22.3,Yes,B.1.427/B.1.429,0,161,0
Croatia,HR,2021-29,GISAID,1035,213,20.6,Yes,B.1.427/B.1.429,0,213,0
Cyprus,CY,2021-29,GISAID,7124,0,0,Yes,B.1.427/B.1.429,0,0,
Czechia,CZ,2021-29,GISAID,1334,217,16.3,Yes,B.1.427/B.1.429,0,216,0
Denmark,DK,2021-29,GISAID,5348,4684,87.6,Yes,B.1.427/B.1.429,0,4684,0
Estonia,EE,2021-29,GISAID,642,179,27.9,Yes,B.1.427/B.1.429,0,178,0
Finland,FI,2021-29,GISAID,2816,817,29,Yes,B.1.427/B.1.429,0,808,0
France,FR,2021-29,GISAID,126207,7720,6.1,Yes,B.1.427/B.1.429,0,7668,0
Germany,DE,2021-29,GISAID,11629,2781,23.9,Yes,B.1.427/B.1.429,0,2779,0
Greece,EL,2021-29,GISAID,18607,408,2.2,Yes,B.1.427/B.1.429,0,408,0
Hungary,HU,2021-29,GISAID,398,0,0,Yes,B.1.427/B.1.429,0,0,
Iceland,IS,2021-29,GISAID,586,528,90.1,Yes,B.1.427/B.1.429,0,526,0
Ireland,IE,2021-29,GISAID,8392,1465,17.5,Yes,B.1.427/B.1.429,0,1465,0
Italy,IT,2021-29,GISAID,29957,2653,8.9,Yes,B.1.427/B.1.429,0,2568,0
Latvia,LV,2021-29,GISAID,322,0,0,Yes,B.1.427/B.1.429,0,0,
Liechtenstein,LI,2021-29,GISAID,11,2,18.2,Yes,B.1.427/B.1.429,0,2,0
Lithuania,LT,2021-29,GISAID,1370,672,49.1,Yes,B.1.427/B.1.429,0,672,0
Luxembourg,LU,2021-29,GISAID,653,270,41.3,Yes,B.1.427/B.1.429,0,270,0
Malta,MT,2021-29,GISAID,1071,0,0,Yes,B.1.427/B.1.429,0,0,
Netherlands,NL,2021-29,GISAID,44977,2070,4.6,Yes,B.1.427/B.1.429,0,2070,0
Norway,NO,2021-29,GISAID,1430,459,32.1,Yes,B.1.427/B.1.429,0,459,0
Poland,PL,2021-29,GISAID,729,140,19.2,Yes,B.1.427/B.1.429,0,139,0
Portugal,PT,2021-29,GISAID,22129,489,2.2,Yes,B.1.427/B.1.429,0,489,0
Romania,RO,2021-29,GISAID,698,67,9.6,Yes,B.1.427/B.1.429,0,67,0
Slovakia,SK,2021-29,GISAID,372,154,41.4,Yes,B.1.427/B.1.429,0,154,0
Slovenia,SI,2021-29,GISAID,488,411,84.2,Yes,B.1.427/B.1.429,0,390,0
Spain,ES,2021-29,GISAID,180204,2599,1.4,Yes,B.1.427/B.1.429,0,2566,0
Sweden,SE,2021-29,GISAID,2662,1817,68.3,Yes,B.1.427/B.1.429,0,1812,0
Austria,AT,2021-29,GISAID,2514,1321,52.5,Yes,B.1.525,0,326,0
Belgium,BE,2021-29,GISAID,10384,1326,12.8,Yes,B.1.525,0,1323,0
Bulgaria,BG,2021-29,GISAID,721,161,22.3,Yes,B.1.525,0,161,0
Croatia,HR,2021-29,GISAID,1035,213,20.6,Yes,B.1.525,0,213,0
Cyprus,CY,2021-29,GISAID,7124,0,0,Yes,B.1.525,0,0,
Czechia,CZ,2021-29,GISAID,1334,217,16.3,Yes,B.1.525,0,216,0
Denmark,DK,2021-29,GISAID,5348,4684,87.6,Yes,B.1.525,0,4684,0
Denmark,DK,2021-29,TESSy,5348,4775,89.3,Yes,B.1.525,1,4775,0
Estonia,EE,2021-29,GISAID,642,179,27.9,Yes,B.1.525,0,178,0
Finland,FI,2021-29,GISAID,2816,817,29,Yes,B.1.525,0,808,0
France,FR,2021-29,GISAID,126207,7720,6.1,Yes,B.1.525,0,7668,0
France,FR,2021-29,TESSy,126207,20786,16.5,Yes,B.1.525,2,19236,0
Germany,DE,2021-29,GISAID,11629,2781,23.9,Yes,B.1.525,0,2779,0
Greece,EL,2021-29,GISAID,18607,408,2.2,Yes,B.1.525,0,408,0
Hungary,HU,2021-29,GISAID,398,0,0,Yes,B.1.525,0,0,
Iceland,IS,2021-29,GISAID,586,528,90.1,Yes,B.1.525,0,526,0
Ireland,IE,2021-29,GISAID,8392,1465,17.5,Yes,B.1.525,0,1465,0
Italy,IT,2021-29,GISAID,29957,2653,8.9,Yes,B.1.525,2,2568,0.1
Italy,IT,2021-29,TESSy,29957,3547,11.8,Yes,B.1.525,2,3547,0.1
Latvia,LV,2021-29,GISAID,322,0,0,Yes,B.1.525,0,0,
Liechtenstein,LI,2021-29,GISAID,11,2,18.2,Yes,B.1.525,0,2,0
Lithuania,LT,2021-29,GISAID,1370,672,49.1,Yes,B.1.525,0,672,0
Luxembourg,LU,2021-29,GISAID,653,270,41.3,Yes,B.1.525,0,270,0
Malta,MT,2021-29,GISAID,1071,0,0,Yes,B.1.525,0,0,
Netherlands,NL,2021-29,GISAID,44977,2070,4.6,Yes,B.1.525,0,2070,0
Norway,NO,2021-29,GISAID,1430,459,32.1,Yes,B.1.525,0,459,0
Poland,PL,2021-29,GISAID,729,140,19.2,Yes,B.1.525,0,139,0
Portugal,PT,2021-29,GISAID,22129,489,2.2,Yes,B.1.525,0,489,0
Romania,RO,2021-29,GISAID,698,67,9.6,Yes,B.1.525,0,67,0
Slovakia,SK,2021-29,GISAID,372,154,41.4,Yes,B.1.525,0,154,0
Slovenia,SI,2021-29,GISAID,488,411,84.2,Yes,B.1.525,0,390,0
Spain,ES,2021-29,GISAID,180204,2599,1.4,Yes,B.1.525,1,2566,0
